time,real-power,reactive-power,power-factor
2021-09-01 00:00:00,0,-0.00654216,0
2021-09-01 00:02:32,0,-0.006564169999999999,0
2021-09-01 00:07:33,0,-0.0065317100000000005,0
2021-09-01 00:12:30,0,-0.00653499,0
2021-09-01 00:17:31,0,-0.0065415000000000004,0
2021-09-01 00:22:32,0,-0.00652176,0
2021-09-01 00:27:33,0,-0.00654729,0
2021-09-01 00:32:31,0,-0.00651658,0
2021-09-01 00:37:32,0,-0.00654147,0
2021-09-01 00:42:33,0,-0.0065385,0
2021-09-01 00:47:33,0,-0.00655871,0
2021-09-01 00:52:31,0,-0.00653254,0
2021-09-01 00:57:32,0,-0.006552240000000001,0
2021-09-01 01:02:33,0,-0.00656092,0
2021-09-01 01:07:30,0,-0.00656157,0
2021-09-01 01:12:31,0,-0.00659066,0
2021-09-01 01:17:32,0,-0.006597510000000001,0
2021-09-01 01:22:33,0,-0.006585230000000001,0
2021-09-01 01:27:30,0,-0.00660194,0
2021-09-01 01:32:31,0,-0.006590820000000001,0
2021-09-01 01:37:33,0,-0.006587900000000001,0
2021-09-01 01:42:34,0,-0.00658474,0
2021-09-01 01:47:31,0,-0.0066021,0
2021-09-01 01:52:32,0,-0.00660117,0
2021-09-01 01:57:33,0,-0.006614450000000001,0
2021-09-01 02:02:34,0,-0.00663597,0
2021-09-01 02:07:31,0,-0.00663231,0
2021-09-01 02:12:32,0,-0.00664673,0
2021-09-01 02:17:34,0,-0.0066161,0
2021-09-01 02:22:31,0,-0.00666692,0
2021-09-01 02:27:32,0,-0.00664584,0
2021-09-01 02:32:33,0,-0.006668749999999999,0
2021-09-01 02:37:34,0,-0.006654419999999999,0
2021-09-01 02:42:31,0,-0.006648289999999999,0
2021-09-01 02:47:32,0,-0.00664848,0
2021-09-01 02:52:34,0,-0.006601559999999999,0
2021-09-01 02:57:35,0,-0.00662277,0
2021-09-01 03:02:32,0,-0.0066221200000000004,0
2021-09-01 03:07:33,0,-0.00660861,0
2021-09-01 03:12:34,0,-0.0066336699999999995,0
2021-09-01 03:17:31,0,-0.006594620000000001,0
