Tektronix PWRVIEW measurement results - summary information
This file was created on: Tuesday, 20 July 2021 at 09:38
The data was recorded on: Monday, 19 July 2021 at 13:37
Equipment setup:,Device,Serial No.,F/W Ver.,Group Name,Group Wiring
PA4000,S/N B010280,Ver.2.004.008
Ch1,,Group A,1p3w
Ch2,,Group A,1p3w
Ch3,,Group B,1p3w
Ch4,,Group B,1p3w

Taken,PA4000 0280 Ch1 Vrms StdResults ,PA4000 0280 Ch1 Arms StdResults ,PA4000 0280 Ch1 Watts StdResults ,PA4000 0280 Ch2 Vrms StdResults ,PA4000 0280 Ch2 Arms StdResults ,PA4000 0280 Ch2 Watts StdResults ,PA4000 0280 Ch3 Vrms StdResults ,PA4000 0280 Ch3 Arms StdResults ,PA4000 0280 Ch3 Watts StdResults ,PA4000 0280 Ch4 Vrms StdResults ,PA4000 0280 Ch4 Arms StdResults ,PA4000 0280 Ch4 Watts StdResults 
19/07/2021  13:54:08.9603,120.0925,0.0346607500000001,0.93314,120.1125,0.03451175,0.93249,120.08375,0.01766875,1.080525,120.1175,0.017378,1.0807
19/07/2021  13:54:38.5585,120.18,0.0348840000000001,0.93248,120.20125,0.034731875,0.93392,120.175,0.017704625,1.0804125,120.20375,0.017431125,1.081
19/07/2021  13:55:08.6797,120.20375,0.0345550000000001,0.995755,120.22375,0.0344075,0.99561125,120.20125,0.01757575,1.080775,120.22625,0.017283125,1.0806625
19/07/2021  13:55:38.8021,120.25,0.0345813750000001,0.9961,120.27,0.034433875,1.0044925,120.24625,0.0175115,1.08115,120.27375,0.017217,1.08025
19/07/2021  13:56:08.9092,120.25375,0.0346401250000001,0.9900575,120.27375,0.034494625,0.98830625,120.245,0.0175833749999999,1.0813875,120.275,0.017302625,1.081275
19/07/2021  13:56:38.5104,120.24375,0.0344767500000001,0.9857,120.26375,0.034320625,0.9841625,120.235,0.0175193749999999,1.081075,120.265,0.01721175,1.0800625
19/07/2021  13:57:08.6279,120.19625,0.0347211250000001,0.97738875,120.215,0.034577,0.97526875,120.1875,0.0175834999999999,1.0806625,120.21125,0.017316375,1.081975
19/07/2021  13:57:38.7187,120.1825,0.0343782500000001,1.00227125,120.20125,0.03422975,1.001025,120.18125,0.0175761249999999,1.080175,120.2025,0.01727725,1.078375
19/07/2021  13:58:08.8226,120.26625,0.0345850000000001,0.982437499999999,120.28625,0.03442575,0.98053625,120.26125,0.0174876249999999,1.08112499999999,120.29125,0.017206125,1.081
19/07/2021  13:58:38.9436,120.2875,0.0345352500000001,1.0099,120.30625,0.034385625,1.0079,120.28375,0.0175032499999999,1.08171249999999,120.31125,0.017212875,1.0810875
19/07/2021  13:59:08.6108,120.13875,0.0350142500000001,1.0194125,120.1575,0.0348594999999999,1.01865,120.13375,0.0175709999999999,1.08047499999999,120.16125,0.017287,1.0811625
19/07/2021  13:59:38.6676,120.25875,0.0347098750000001,0.9910125,120.27875,0.0345566249999999,0.98874,120.25375,0.0173639999999999,1.08003749999999,120.27625,0.017053625,1.080025
19/07/2021  14:00:08.7732,120.1825,0.0345553750000001,0.980645,120.20125,0.0344044999999999,0.97971625,120.1675,0.0174289999999999,1.0817125,120.20625,0.017057,1.0802625
19/07/2021  14:00:38.8861,120.33125,0.0343411250000001,0.97839375,120.35,0.034191625,0.9359125,120.3225,0.0173928749999999,1.08178749999999,120.3525,0.017097,1.081025
19/07/2021  14:01:08.9960,120.3425,0.0345331250000001,0.97037625,120.36125,0.0343799999999999,0.94760375,120.335,0.0173643749999999,1.08086249999999,120.36375,0.01708775,1.08107500000001
19/07/2021  14:01:38.6090,120.35,0.0345050000000001,0.9974825,120.36875,0.0343434999999999,0.99588125,120.34375,0.0175789999999999,1.08146249999999,120.37125,0.017297,1.08150000000001
19/07/2021  14:02:08.7181,120.36875,0.0345571250000001,0.99366375,120.38625,0.0344119999999999,0.99246,120.35875,0.0173954999999999,1.0807,120.38875,0.017103125,1.08090000000001
19/07/2021  14:02:38.8352,120.35625,0.0346026250000001,0.99729375,120.37375,0.0344639999999999,0.99630125,120.35,0.0173831249999999,1.0818125,120.37625,0.017090375,1.08138750000001
19/07/2021  14:03:08.9472,120.23875,0.0349783750000002,0.99655375,120.25625,0.0348193749999999,0.99459875,120.23125,0.0174124999999999,1.0805,120.25875,0.01715,1.08066250000001
19/07/2021  14:03:38.5483,120.295,0.0346883750000002,0.99573125,120.31375,0.0345423749999999,1.00141,120.28875,0.0173537499999999,1.08004999999999,120.3175,0.017078875,1.08060000000001
19/07/2021  14:04:08.7347,120.27,0.0346167500000002,1.00534125,120.285,0.0344613749999999,1.00283625,120.2625,0.0173509999999999,1.0798875,120.29,0.0170905,1.08107500000001
19/07/2021  14:04:38.7752,120.33375,0.0346627500000002,0.99572125,120.3525,0.0345094999999999,0.99407125,120.33125,0.0174529999999999,1.081425,120.355,0.017151,1.08122500000001
19/07/2021  14:05:08.8909,120.30125,0.0346793750000001,0.99628375,120.32,0.0345174999999999,0.99449875,120.295,0.0175518749999999,1.08155,120.32,0.017252125,1.08142500000001
19/07/2021  14:05:39.0071,120.3325,0.0345213750000001,0.99636375,120.35,0.0343697499999999,0.994755,120.3275,0.0174594999999999,1.0805375,120.35125,0.017177625,1.08061250000001
19/07/2021  14:06:08.6193,120.32625,0.0345262500000001,0.98916625,120.34625,0.0343783749999999,0.987853750000001,120.3225,0.0174696249999999,1.08035,120.34875,0.0171725,1.08020000000001
19/07/2021  14:06:38.7327,120.2725,0.0340610000000001,1.0026625,120.29,0.0339054999999999,1.0011225,120.2675,0.0168467499999999,1.0788375,120.29375,0.01653725,1.07988750000001
19/07/2021  14:07:08.8474,120.3275,0.0345055,1.00730375,120.345,0.03435125,1.00488625,120.3225,0.0175035,1.0795875,120.34875,0.01720825,1.08060000000001
19/07/2021  14:07:38.9651,120.2775,0.03444325,0.99354,120.294999999999,0.034282,0.9914375,120.27125,0.01747525,1.080425,120.3,0.017187,1.08015000000001
19/07/2021  14:08:08.5651,120.2925,0.034369,0.93868,120.31,0.034214625,0.93865,120.28625,0.017589625,1.08025,120.31375,0.0173,1.08027500000001
19/07/2021  14:08:38.6806,120.2125,0.03435225,1.0104,120.23,0.034192875,1.0093,120.20375,0.017527875,1.07955,120.23125,0.01724625,1.08035000000001
19/07/2021  14:09:08.7917,120.25875,0.0344719999999999,0.95209,120.273749999999,0.034321625,0.94992,120.25,0.017580875,1.0806,120.28,0.0172885,1.08040000000001
19/07/2021  14:09:38.9056,120.14875,0.03488375,1.01,120.16625,0.03472625,1.0082,120.145,0.01762075,1.080275,120.175,0.017471125,1.08147500000001
19/07/2021  14:10:08.5105,120.19125,0.034578875,0.98038,120.20875,0.03441875,0.978905,120.18625,0.017511125,1.080475,120.20375,0.017223875,1.08105000000001
19/07/2021  14:10:38.6243,120.21375,0.034601375,0.935895,120.23,0.034435875,0.93400875,120.21,0.0174075,1.078525,120.2325,0.01711,1.07833750000001
19/07/2021  14:11:08.7338,120.18,0.03468275,0.93508,120.1975,0.03452425,0.93382,120.17125,0.017458375,1.0813875,120.1925,0.017142375,1.07942500000001
19/07/2021  14:11:38.8547,120.1725,0.034667125,0.93539,120.18875,0.034502375,0.934,120.16875,0.017421125,1.079075,120.195,0.01713,1.07961250000001
19/07/2021  14:12:08.9705,120.14625,0.0347003750000001,0.9947125,120.16375,0.03454375,0.993355,120.1375,0.017417875,1.0791125,120.16625,0.01713825,1.08047500000001
19/07/2021  14:12:38.5722,120.1775,0.0350833750000001,0.9969025,120.19375,0.034941875,0.99529375,120.1725,0.017442125,1.0792875,120.1925,0.017067375,1.07890000000001
19/07/2021  14:13:08.6842,120.165,0.034593,0.995481250000001,120.18375,0.03445125,0.994395,120.15875,0.0173685,1.07905,120.185,0.0170845,1.07965000000001
19/07/2021  14:13:38.8060,120.15375,0.0347190000000001,0.98864,120.17125,0.0345755,0.9875725,120.14375,0.0173875,1.077725,120.17375,0.01709475,1.07933750000001
19/07/2021  14:14:08.9182,120.15,0.0344455000000001,0.9948575,120.166249999999,0.034301875,0.99360625,120.14375,0.017333625,1.0794125,120.17,0.017012125,1.07808750000001
19/07/2021  14:14:38.5159,120.10125,0.0343937500000001,0.9869075,120.117499999999,0.034231,0.986145,120.09625,0.017373625,1.0785875,120.11875,0.017083625,1.07997500000001
19/07/2021  14:15:08.6251,120.08875,0.0344803750000001,0.99284625,120.10375,0.034321875,0.99129375,120.0825,0.017331875,1.0790625,120.1075,0.017022875,1.07873750000001
19/07/2021  14:15:38.7487,120.115,0.0345333750000001,1.00338125,120.1275,0.034379,1.00111625,120.1075,0.017377625,1.08095,120.135,0.01708425,1.08052500000001
19/07/2021  14:16:08.8615,120.1575,0.0344965000000001,0.98679625,120.173749999999,0.034342375,0.984905,120.15125,0.017365875,1.0801625,120.18125,0.017060625,1.08002500000001
19/07/2021  14:16:38.9831,120.13375,0.0345297500000001,0.99191625,120.148749999999,0.034379375,0.99018375,120.12875,0.01733375,1.07975,120.15375,0.017019375,1.07956250000001
19/07/2021  14:17:08.5878,120.15625,0.0343712500000001,0.9884,120.172499999999,0.03421375,0.9864825,120.1525,0.0174765,1.0799625,120.175,0.017160625,1.07990000000001
19/07/2021  14:17:38.7035,120.13625,0.0344050000000001,0.979135,120.154999999999,0.034248625,0.9780925,120.1325,0.0173245,1.08055,120.15625,0.017044375,1.08028750000001
19/07/2021  14:18:08.8100,120.08625,0.0343770000000002,0.977605,120.1025,0.034227125,0.9760325,120.07875,0.0173421249999999,1.07925,120.10625,0.0170431250000001,1.07823750000001
19/07/2021  14:18:38.9291,120.03875,0.0344710000000002,0.9800375,120.05375,0.034323,0.97858625,120.03375,0.0173688749999999,1.0793125,120.05625,0.01707775,1.07868750000001
19/07/2021  14:19:08.5282,120.01,0.0344022500000002,0.95499,120.02875,0.03425225,0.95302,120.005,0.0173566249999999,1.0784125,120.03,0.0170736250000001,1.07892500000001
19/07/2021  14:19:38.6437,120.00125,0.0345051250000002,1.0153,120.01875,0.034357625,1.0144,119.99625,0.0173452499999999,1.07905,120.01875,0.0170615000000001,1.07847500000001
19/07/2021  14:20:08.7622,120.0125,0.0345650000000001,0.98274875,120.0275,0.0344162499999999,0.98101375,120.0075,0.0173393749999999,1.0797625,120.0325,0.0170415000000001,1.07875000000001
19/07/2021  14:20:38.8648,119.9075,0.0345657500000001,1.0176,119.925,0.0344191249999999,1.0186,119.91,0.0174007499999999,1.0785875,119.92875,0.0171067500000001,1.07865000000001
19/07/2021  14:21:08.9893,119.86125,0.0343740000000001,0.93197375,119.875,0.0342231249999999,0.92974375,119.85375,0.0174317499999999,1.07815,119.87875,0.0171265000000001,1.07731250000001
19/07/2021  14:21:38.5944,119.88625,0.0346052500000002,0.93829,119.90125,0.034450875,0.93706,119.88,0.017455,1.07945,119.905,0.0171433750000001,1.07870000000001
19/07/2021  14:22:08.7081,119.92625,0.0345286250000002,0.98696,119.9425,0.034374875,0.985335,119.92125,0.017388625,1.0785125,119.945,0.0170835000000001,1.07872500000001
19/07/2021  14:22:38.8222,119.92,0.0346525000000002,1.0095,119.93625,0.0345046249999999,0.99515625,119.915,0.017406,1.077925,119.94,0.0171077500000001,1.07786250000001
19/07/2021  14:23:08.9323,119.9475,0.0347312500000002,1.00102625,119.96125,0.0345818749999999,0.99957375,119.94375,0.0173531249999999,1.07875,119.96375,0.0170508750000001,1.07865000000001
19/07/2021  14:23:38.5415,119.85125,0.0347042500000002,0.99358,119.86625,0.0345536249999999,1.0107975,119.84375,0.0171843749999999,1.07785,119.8725,0.016875375,1.07756250000001
19/07/2021  14:24:08.6568,119.94125,0.0345717500000002,1.0152,119.95625,0.0344221249999999,1.0127,119.93625,0.01734575,1.0779625,119.95875,0.017071875,1.07847500000001
19/07/2021  14:24:38.7666,119.87375,0.0346763750000001,1.0068,119.89125,0.034527,1.005,119.8675,0.01721875,1.077575,119.89,0.016921625,1.07708750000001
19/07/2021  14:25:08.8751,119.94375,0.0346193750000001,0.99561125,119.95875,0.03447025,0.99428875,119.9375,0.017337375,1.0765,119.9625,0.01706325,1.07770000000001
19/07/2021  14:25:38.9951,119.9875,0.0343863750000001,0.98664375,120.00125,0.034246375,0.9937625,119.98,0.017430875,1.0792,120.0075,0.01712075,1.07780000000001
19/07/2021  14:26:08.6002,119.9825,0.0346765000000001,0.99848125,119.99875,0.0345289999999999,0.9980625,119.9775,0.017425375,1.079175,120.00375,0.017134875,1.07913750000001
19/07/2021  14:26:38.7164,119.97625,0.0345928750000001,0.987365,119.9925,0.0344415,0.99198,119.97375,0.017396375,1.0774375,119.995,0.017107375,1.07768750000001
19/07/2021  14:27:08.8352,119.85875,0.0350742500000001,1.010375,119.8725,0.0349258749999999,1.010075,119.8475,0.017508125,1.07795,119.87875,0.01731375,1.07837500000001
19/07/2021  14:27:38.9463,119.925,0.0347046250000001,0.96065625,119.93875,0.0345573749999999,0.958975,119.91625,0.017420875,1.0785875,119.94375,0.01711425,1.07748750000001
19/07/2021  14:28:08.5510,119.99875,0.0344310000000001,0.97574375,120.015,0.034278875,0.974305,119.99125,0.017447375,1.0797125,120.01875,0.0171475,1.07893750000001
19/07/2021  14:28:38.6612,119.87,0.0356552500000001,1.00269875,119.885,0.035510375,0.9775025,119.86375,0.0175142499999999,1.0778,119.89125,0.017218875,1.07823750000001
19/07/2021  14:29:08.7809,119.7625,0.0357028750000002,1.0048675,119.78125,0.035554,1.00270625,119.76625,0.0175792499999999,1.076825,119.785,0.017265,1.07757500000001
19/07/2021  14:29:38.8973,119.84,0.0352245000000002,0.975087500000001,119.8525,0.03506725,0.974185,119.8325,0.0173313749999999,1.077075,119.86,0.0170225,1.07618750000001
19/07/2021  14:30:08.5310,119.87,0.0346741250000002,0.971862500000001,119.88125,0.034524375,0.970605,119.85875,0.0173186249999999,1.0763875,119.89,0.01703225,1.07691250000001
19/07/2021  14:30:38.6191,119.8875,0.0345188750000001,0.986785,119.90125,0.0343753749999999,0.9852425,119.87875,0.0173338749999999,1.0782375,119.90625,0.017045125,1.07853750000001
19/07/2021  14:31:08.7400,119.9775,0.0343922500000001,0.93369625,119.9875,0.0342432499999999,0.9318,119.96875,0.0173334999999999,1.0785125,119.995,0.017033,1.07847500000001
19/07/2021  14:31:38.8457,120.035,0.0344925000000001,0.93487875,120.05125,0.0343427499999999,0.9349875,120.03125,0.0173847499999999,1.079425,120.055,0.017085625,1.07938750000001
19/07/2021  14:32:08.9565,120.19375,0.0345993750000001,0.99107,120.20625,0.03444075,0.989405,120.185,0.0173266249999999,1.08045,120.20875,0.01702475,1.07975000000001
19/07/2021  14:32:38.5703,120.30875,0.0345915000000001,0.9883975,120.3225,0.03443525,0.98638375,120.3025,0.0173387499999999,1.081325,120.32625,0.0170356250000001,1.08046250000001
19/07/2021  14:33:08.7836,120.305,0.0347456250000001,0.99437125,120.32,0.034588125,0.9927875,120.3,0.0173527499999999,1.0809875,120.32375,0.0170557500000001,1.08045000000001
19/07/2021  14:33:38.7976,120.325,0.0346345000000001,0.99001,120.33875,0.0344825,0.9887825,120.3175,0.017300625,1.0797375,120.3425,0.0169980000000001,1.07922500000001
19/07/2021  14:34:08.9020,120.28375,0.0345416250000001,0.98908,120.3,0.034391375,0.987565,120.28,0.017294125,1.0789625,120.3,0.0170162500000001,1.08091250000001
19/07/2021  14:34:39.0241,120.31625,0.0343927500000001,0.98294875,120.33,0.034240875,0.98107125,120.30625,0.017637125,1.08305,120.33375,0.0173456250000001,1.08247500000001
19/07/2021  14:35:08.6124,120.28,0.0344837500000002,0.99524375,120.295,0.034332125,0.994145,120.275,0.0175995,1.081025,120.3,0.0172891250000001,1.08057500000001
19/07/2021  14:35:38.7402,120.355,0.0346488750000001,1.0193,120.37,0.034498375,1.0195,120.35375,0.0175915,1.0817125,120.37125,0.017311125,1.08257500000001
19/07/2021  14:36:08.8489,120.355,0.0346027500000002,0.98992,120.37,0.034464125,0.98868,120.35,0.017550875,1.081225,120.37125,0.017279125,1.08248750000001
19/07/2021  14:36:38.9661,120.44625,0.0347365000000002,0.99493375,120.46375,0.034587,0.99392875,120.445,0.01756525,1.0818875,120.465,0.0172685000000001,1.08176250000001
19/07/2021  14:37:08.5649,120.29,0.0347172500000001,0.9883625,120.30125,0.034560375,0.99421375,120.28125,0.017384,1.0816125,120.30375,0.0170745000000001,1.08122500000001
19/07/2021  14:37:38.6662,120.3075,0.0345845000000002,0.99684875,120.32125,0.034429,0.98704125,120.30125,0.017640875,1.08115,120.32625,0.017350875,1.08105000000001
19/07/2021  14:38:08.7867,120.35125,0.0344490000000002,0.984275,120.3625,0.0343025,0.98219875,120.345,0.017592875,1.0831375,120.36875,0.017297375,1.08152500000001
19/07/2021  14:38:38.8881,120.29125,0.0343697500000002,1.00765,120.30125,0.034226125,1.00634,120.28125,0.017637,1.082475,120.30875,0.017353875,1.08298750000001
19/07/2021  14:39:09.0027,120.30375,0.0344710000000002,1.009275,120.31375,0.034325875,1.00779375,120.29625,0.01751,1.0811625,120.32125,0.017222,1.08206250000001
19/07/2021  14:39:38.6084,120.27875,0.0343205000000002,1.003415,120.29125,0.0341565,1.00168,120.27125,0.017522625,1.082075,120.29375,0.01722525,1.081875
19/07/2021  14:40:08.7164,120.24125,0.0344200000000002,0.98108625,120.2575,0.03426625,0.9799125,120.2325,0.017535,1.0808875,120.25375,0.01726375,1.0806375
19/07/2021  14:40:38.8632,120.27125,0.0344070000000002,0.94683625,120.28625,0.03425975,0.9757675,120.26625,0.017544875,1.0817,120.2875,0.017247875,1.0817875
19/07/2021  14:41:08.9426,120.21875,0.0342975000000002,0.93952875,120.23,0.034150625,0.93826625,120.21125,0.0175525,1.081325,120.23625,0.0172655,1.0813625
19/07/2021  14:41:38.5331,120.25625,0.0344596250000003,0.98715,120.27125,0.0343204999999999,0.9860375,120.25375,0.01754425,1.08235,120.275,0.017243125,1.082
19/07/2021  14:42:08.6621,120.2625,0.0343061250000002,0.98832375,120.27375,0.0341638749999999,0.98646,120.2525,0.017516875,1.0819375,120.27625,0.01723525,1.0820875
19/07/2021  14:42:38.7539,120.215,0.0344668750000003,0.99591875,120.23,0.0343139999999999,0.99460125,120.21,0.017521375,1.0821,120.2325,0.01719375,1.08057500000001
19/07/2021  14:43:08.8751,120.13125,0.0346026250000003,0.99337875,120.14125,0.0344433749999999,0.991775,120.1225,0.017652125,1.0815,120.1475,0.01736825,1.08106250000001
19/07/2021  14:43:39.0076,120.185,0.0345368750000003,0.99653375,120.19625,0.0343898749999999,0.99448,120.17875,0.017610125,1.081,120.19875,0.017328375,1.08197500000001
19/07/2021  14:44:08.5939,120.16,0.0346383750000002,0.988565,120.17375,0.0344927499999999,0.98709125,120.15375,0.017610875,1.08113750000001,120.1775,0.01732775,1.08062500000001
19/07/2021  14:44:38.7201,120.2375,0.0345272500000002,0.99789625,120.24875,0.0343727499999999,0.9966975,120.22875,0.017592625,1.08142500000001,120.24875,0.017294875,1.08017500000001
19/07/2021  14:45:08.8102,120.27875,0.0344288750000002,1.00536375,120.2925,0.0342741249999999,1.002905,120.27375,0.017562625,1.08201250000001,120.29375,0.017256125,1.08136250000001
19/07/2021  14:45:38.9234,120.295,0.0344831250000002,0.99618625,120.30625,0.034342375,0.99418125,120.28875,0.017638625,1.08303750000001,120.31125,0.0173325,1.08152500000001
19/07/2021  14:46:08.5393,120.315,0.0344421250000002,0.99103875,120.3275,0.034296125,0.98961625,120.3075,0.01762725,1.082225,120.33125,0.0173475,1.08320000000001
19/07/2021  14:46:38.6505,120.2325,0.0343791250000002,0.9957325,120.24375,0.03423875,0.9937375,120.225,0.017593375,1.0812,120.245,0.0173095,1.08093750000001
19/07/2021  14:47:08.7566,120.23,0.0346253750000002,0.99647125,120.24125,0.03448425,0.9960925,120.22375,0.0176036249999999,1.082325,120.24375,0.017309125,1.08118750000001
19/07/2021  14:47:38.8610,120.18,0.0343531250000002,1.00989,120.19125,0.034195625,1.0075775,120.1725,0.01751925,1.0807625,120.195,0.017245375,1.08120000000001
19/07/2021  14:48:08.9834,120.225,0.0342985000000002,0.95241,120.24125,0.0341501249999999,0.95119,120.22125,0.017463,1.0793,120.24125,0.017187125,1.07940000000001
19/07/2021  14:48:38.5881,120.2675,0.0344057500000002,0.99264875,120.28,0.034253625,0.99039375,120.26375,0.01748775,1.079975,120.28125,0.01721775,1.08093750000001
19/07/2021  14:49:08.6935,120.21375,0.0344698750000001,0.99040375,120.2275,0.034316125,0.98754875,120.21125,0.017529125,1.08076250000001,120.22375,0.0172485,1.08110000000001
19/07/2021  14:49:38.8166,120.2275,0.0345601250000002,0.97862125,120.24125,0.034411875,0.97769,120.22125,0.017683375,1.08146250000001,120.24375,0.0173755,1.08027500000001
19/07/2021  14:50:08.9235,120.22125,0.0345962500000002,0.97748375,120.23625,0.03444725,0.9754675,120.21625,0.017637125,1.08185000000001,120.2375,0.017326,1.08085000000001
19/07/2021  14:50:38.5617,120.185,0.0344132500000002,0.9934,120.19625,0.034268625,0.9449325,120.1775,0.0176271249999999,1.08025000000001,120.2025,0.01733025,1.07943750000001
19/07/2021  14:51:08.6422,120.195,0.0343028750000002,0.94163625,120.2075,0.034153375,0.93934875,120.19125,0.0176073749999999,1.07960000000001,120.20875,0.017325375,1.07965000000001
19/07/2021  14:51:38.7490,120.43375,0.0342850000000002,0.97770625,120.445,0.0341306249999999,0.976675,120.425,0.0175611249999999,1.0828625,120.45125,0.017280625,1.08383750000001
