Tektronix PWRVIEW measurement results - summary information
This file was created on: Friday, 02 July 2021 at 17:12
The data was recorded on: Thursday, 01 July 2021 at 10:53
Equipment setup:,Device,Serial No.,F/W Ver.,Group Name,Group Wiring
PA4000,S/N B010280,Ver.2.004.008
Ch1,,Group A,1p3w
Ch2,,Group A,1p3w
Ch3,,Group B,1p3w
Ch4,,Group B,1p3w

Taken,PA4000 0280 Ch1 Vrms StdResults ,PA4000 0280 Ch1 Arms StdResults ,PA4000 0280 Ch1 Watts StdResults ,PA4000 0280 Ch1 Freq StdResults ,PA4000 0280 Ch2 Vrms StdResults ,PA4000 0280 Ch2 Arms StdResults ,PA4000 0280 Ch2 Watts StdResults ,PA4000 0280 Ch2 Freq StdResults ,PA4000 0280 Ch3 Vrms StdResults ,PA4000 0280 Ch3 Arms StdResults ,PA4000 0280 Ch3 Watts StdResults ,PA4000 0280 Ch3 Freq StdResults ,PA4000 0280 Ch4 Vrms StdResults ,PA4000 0280 Ch4 Arms StdResults ,PA4000 0280 Ch4 Watts StdResults ,PA4000 0280 Ch4 Freq StdResults 
01/07/2021  10:53:14.3536,120.325,0.036130875,1.0229,59.987,120.34375,0.0359885,1.0231,59.987,120.3225,0.01714625,1.0507875,59.987125,120.345,0.017121125,1.051525,59.987
01/07/2021  10:54:14.5386,120.37375,0.03624125,0.99548375,59.991875,120.385,0.0361065,0.9953925,59.991875,120.36625,0.017127625,1.04395,59.991875,120.3875,0.017109375,1.0452,59.991875
01/07/2021  10:55:14.2565,120.275,0.036206875,1.0084,59.992375,120.2875,0.036062375,1.0077,59.992375,120.27,0.017138375,1.047625,59.992375,120.28875,0.0171205,1.047625,59.992375
01/07/2021  10:56:14.4893,120.27,0.0361657499999999,0.992187499999999,59.9805,120.28375,0.036014,0.99222625,59.9805,120.2675,0.017079625,1.0464125,59.980125,120.28625,0.017052625,1.0468,59.9805
01/07/2021  10:57:14.7051,120.3025,0.03594075,0.97818,59.986875,120.315,0.03579975,0.97881875,59.986875,120.2975,0.01704825,1.0431875,59.986125,120.31625,0.01703375,1.0427625,59.986125
01/07/2021  10:58:14.4206,120.4075,0.036087125,1.0241,59.985375,120.4175,0.03594575,1.0206,59.985375,120.4025,0.0171675,1.0503625,59.985,120.41875,0.017147,1.0506125,59.985
01/07/2021  10:59:14.6449,120.38625,0.036025375,0.99379,59.98725,120.39875,0.035880625,1.0242,59.98725,120.38125,0.017141875,1.0447125,59.986875,120.4,0.01709325,1.043575,59.986875
01/07/2021  11:00:14.3466,120.38375,0.036058875,0.93865875,59.9685,120.3975,0.035918,0.9387675,59.9685,120.38375,0.017209375,1.04785,59.96825,120.4,0.0171734999999999,1.048075,59.968375
01/07/2021  11:01:14.5873,120.3325,0.0361548750000001,0.9908225,59.987375,120.345,0.036014375,0.99144375,59.987375,120.33,0.017119625,1.043975,59.986625,120.34875,0.0170649999999999,1.04225,59.986625
01/07/2021  11:02:14.2939,120.33625,0.0362556250000001,1.00714875,59.9926250000001,120.3475,0.03611575,1.00751125,59.9926250000001,120.33,0.01721025,1.0499625,59.992,120.35,0.0171758749999999,1.0493875,59.992
01/07/2021  11:03:14.5225,120.38,0.0362752500000001,1.0214125,59.9845000000001,120.3925,0.036133125,1.0214625,59.9845000000001,120.37625,0.017265125,1.0513375,59.984125,120.395,0.0172473749999999,1.0514875,59.984125
01/07/2021  11:04:14.2844,120.39375,0.0363371250000001,0.995065,59.9995000000001,120.405,0.0361931249999999,0.9944025,59.9995000000001,120.39,0.017209375,1.0446125,60.0005,120.40875,0.0172013749999999,1.0449375,60.000875
01/07/2021  11:05:14.4846,120.28125,0.036379125,0.9973725,59.9873750000001,120.29875,0.0362338749999999,0.9968225,59.9873750000001,120.28125,0.017315875,1.048625,59.989125,120.29875,0.0172844999999999,1.0484125,59.989125
01/07/2021  11:06:14.2302,120.3525,0.0364152500000001,1.00164875,60.0157500000001,120.36375,0.036272875,1.0119,60.0157500000001,120.34625,0.01713775,1.04195,60.014875,120.36125,0.0171209999999999,1.041975,60.014625
01/07/2021  11:07:14.4519,120.3325,0.0361728750000001,0.9841525,60.0145000000001,120.345,0.036037375,0.98472,60.0145000000001,120.32875,0.01722175,1.050475,60.0148749999999,120.3475,0.0172089999999999,1.050175,60.014875
