Tektronix PWRVIEW measurement results - summary information
This file was created on: Saturday, 03 July 2021 at 15:22
The data was recorded on: Friday, 02 July 2021 at 17:16
Equipment setup:,Device,Serial No.,F/W Ver.,Group Name,Group Wiring
PA4000,S/N B010280,Ver.2.004.008
Ch1,,Group A,1p3w
Ch2,,Group A,1p3w
Ch3,,Group B,1p3w
Ch4,,Group B,1p3w

Taken,PA4000 0280 Ch1 Vrms StdResults ,PA4000 0280 Ch1 Arms StdResults ,PA4000 0280 Ch1 Watts StdResults ,PA4000 0280 Ch1 Freq StdResults ,PA4000 0280 Ch2 Vrms StdResults ,PA4000 0280 Ch2 Arms StdResults ,PA4000 0280 Ch2 Watts StdResults ,PA4000 0280 Ch2 Freq StdResults ,PA4000 0280 Ch3 Vrms StdResults ,PA4000 0280 Ch3 Arms StdResults ,PA4000 0280 Ch3 Watts StdResults ,PA4000 0280 Ch3 Freq StdResults ,PA4000 0280 Ch4 Vrms StdResults ,PA4000 0280 Ch4 Arms StdResults ,PA4000 0280 Ch4 Watts StdResults ,PA4000 0280 Ch4 Freq StdResults 
02/07/2021  17:16:07.0904,120.96,0.034852,0.95715,59.997,120.96,0.034697,0.95539,59.997,120.95,0.016297,1.0443,60,120.95,0.016331,1.045,60
02/07/2021  17:17:07.3112,120.82875,0.0352921249999999,1.00316125,59.988875,120.83375,0.035145,1.0018825,59.988875,120.825,0.016456625,1.0502,59.989,120.82375,0.01647075,1.052475,59.9885
02/07/2021  17:18:07.0280,120.84,0.0354626249999999,0.99465125,59.983625,120.84125,0.035309375,0.99328375,59.983625,120.83375,0.016477,1.0460875,59.982875,120.8325,0.016444,1.0456125,59.98325
02/07/2021  17:19:07.2585,120.8975,0.0353871249999999,0.993344999999999,59.988625,120.90125,0.035234625,0.991403749999999,59.988625,120.89375,0.016493625,1.0484125,59.9871250000001,120.895,0.0164585,1.0485625,59.9875
02/07/2021  17:20:06.9832,120.86,0.0352476249999998,1.01036,59.968875,120.8625,0.035097625,1.0087925,59.968875,120.85375,0.0164886250000001,1.053275,59.968875,120.855,0.0164780000000001,1.0539625,59.968875
02/07/2021  17:21:07.2059,120.9025,0.0351001249999998,0.95545,59.9945,120.90375,0.0349561250000001,0.95341,59.9945,120.90125,0.0163805,1.0471625,59.995125,120.9,0.0163833750000001,1.0483875,59.99525
02/07/2021  17:22:07.1137,120.77125,0.0352492499999998,0.98337,59.999,120.775,0.0351010000000001,0.9816725,59.999,120.7675,0.01656975,1.0546,59.998375,120.76875,0.0164935,1.052175,59.9990000000001
02/07/2021  17:23:07.1434,120.75125,0.0353422499999998,0.99728,59.9679999999999,120.7525,0.0351952500000001,0.99459,59.9679999999999,120.745,0.016498,1.046,59.968125,120.7475,0.0164677500000001,1.046175,59.968
02/07/2021  17:24:07.3840,120.715,0.0353586249999998,0.9878925,59.98775,120.71625,0.0352062500000001,0.98563375,59.98775,120.7125,0.01655975,1.050925,59.988125,120.7075,0.0165541250000001,1.0506875,59.987875
02/07/2021  17:25:07.1036,120.7875,0.0354994999999998,0.99387,59.9699999999999,120.7875,0.0353511250000001,0.99167875,59.9699999999999,120.78125,0.016542875,1.048925,59.969625,120.78375,0.0165380000000001,1.0505375,59.969625
02/07/2021  17:26:07.3189,120.85125,0.0354432499999998,0.99808125,59.983125,120.8525,0.0353030000000001,0.996105,59.983125,120.84375,0.016453375,1.04663749999999,59.983875,120.84375,0.0164573750000001,1.0471125,59.983875
02/07/2021  17:27:07.0496,120.8775,0.0352472499999998,1.0018275,59.983375,120.8775,0.0350987500000001,1.00065125,59.983375,120.86875,0.016537375,1.055075,59.983375,120.8725,0.0164828750000001,1.0535375,59.983
02/07/2021  17:28:07.2709,120.80625,0.0352616249999998,0.9952175,59.976,120.80625,0.0351135000000001,0.993752499999999,59.976,120.80125,0.016413375,1.04697499999999,59.975625,120.8,0.0163932500000001,1.0470625,59.975625
02/07/2021  17:29:06.9992,120.75125,0.0351974999999998,0.99248375,59.99025,120.75125,0.0350538750000001,0.99138125,59.99025,120.745,0.016539875,1.0534,59.9895,120.74625,0.0165260000000001,1.054975,59.989375
02/07/2021  17:30:07.2273,120.8325,0.0352046249999998,1.0021925,59.974875,120.83375,0.0350590000000001,1.00015625,59.974875,120.83,0.016400875,1.046625,59.975625,120.83,0.0163666250000001,1.04655,59.975625
02/07/2021  17:31:06.9406,120.82375,0.0351791249999998,0.9518,59.983,120.825,0.0350327500000001,0.95194,59.983,120.8175,0.0164801250000001,1.0498375,59.98225,120.81625,0.0164776250000001,1.0507625,59.98225
02/07/2021  17:32:07.1786,120.7675,0.0352149999999998,0.98119125,59.969875,120.76875,0.0350711250000001,0.97935625,59.969875,120.7625,0.0165002500000001,1.0522125,59.970875,120.7625,0.0164563750000001,1.050025,59.97025
02/07/2021  17:33:06.9282,120.81,0.0350268749999998,0.9450475,59.969375,120.8125,0.0348762500000001,0.9417875,59.969375,120.805,0.0163853750000001,1.0457875,59.969375,120.8025,0.0163373750000001,1.0450125,59.969
02/07/2021  17:34:07.1242,120.85,0.0351909999999998,0.99118625,59.979625,120.85125,0.0350391250000001,0.98914875,59.979625,120.8425,0.0165308750000001,1.0545125,59.9786249999999,120.8425,0.0164958750000001,1.0549125,59.978625
02/07/2021  17:35:07.3512,120.7825,0.0354521249999998,1.00266,59.9737500000001,120.7825,0.0352991250000001,1.00083125,59.9737500000001,120.7775,0.0164733750000001,1.0458875,59.97375,120.7775,0.0164715,1.046725,59.973375
02/07/2021  17:36:07.0606,120.91125,0.0353176249999998,0.997341249999999,59.9760000000001,120.9125,0.0351682500000001,0.995402500000001,59.9760000000001,120.90375,0.0164506250000001,1.050475,59.97525,120.905,0.016486,1.0552375,59.9752500000001
02/07/2021  17:37:07.2995,120.875,0.0353633749999998,0.9974325,59.991875,120.875,0.0352236250000001,0.99631625,59.9918750000001,120.8675,0.0164987500000001,1.051625,59.9915,120.8675,0.0164782500000001,1.0517375,59.9915000000001
02/07/2021  17:38:07.0196,120.84,0.0354284999999998,0.99435125,59.9852500000001,120.84,0.0352731250000001,0.9926825,59.9852500000001,120.83625,0.0164345000000001,1.0455875,59.986,120.8325,0.0164188750000001,1.0466625,59.9856250000001
02/07/2021  17:39:07.2505,120.89875,0.0354413749999998,0.99993125,59.9971250000001,120.89875,0.0352937500000001,0.9984175,59.9971250000001,120.89625,0.0165191250000001,1.0524125,59.99775,120.89375,0.0164890000000001,1.053225,59.9978750000001
02/07/2021  17:40:06.9533,120.83875,0.0354792499999998,0.99274375,59.98725,120.84125,0.0353342500000001,0.990859999999999,59.9872500000001,120.83125,0.0164677500000001,1.04523749999999,59.98825,120.83625,0.0164952500000001,1.0474625,59.9887500000001
02/07/2021  17:41:07.1955,120.85125,0.0353331249999998,1.01604625,59.994,120.85125,0.0351800000000001,1.0157175,59.994,120.845,0.0165935,1.054025,59.9942500000001,120.84625,0.0166017500000001,1.056475,59.9945000000001
02/07/2021  17:42:06.9155,120.8075,0.0354041249999998,1.00814,59.98725,120.8075,0.0352561250000001,0.9806175,59.9872500000001,120.8,0.016498,1.0460125,59.987375,120.79625,0.0164870000000001,1.0463375,59.9873750000001
02/07/2021  17:43:07.1349,120.90125,0.0352629999999999,0.9781125,59.9955,120.9025,0.0351166250000001,0.97671875,59.9955000000001,120.895,0.016434375,1.0483125,59.994625,120.89375,0.0164020000000001,1.0488875,59.9946250000001
02/07/2021  17:44:07.3795,120.85,0.0353472499999998,0.981812499999999,59.9827500000001,120.85,0.0351925000000001,0.97986625,59.9827500000001,120.8475,0.0165488750000001,1.052425,59.983125,120.84625,0.0165473750000001,1.0537625,59.9828750000001
02/07/2021  17:45:07.0926,120.80875,0.0354553749999998,1.00093875,59.9873750000001,120.81,0.035319,0.9996325,59.9873750000001,120.8,0.016453,1.044575,59.9865,120.80375,0.0164383750000001,1.0460625,59.9866250000001
02/07/2021  17:46:07.3157,120.835,0.0353683749999998,1.027925,59.9862500000001,120.8375,0.035220875,1.0255375,59.9862500000001,120.83125,0.0165231250000001,1.053,59.985125,120.83125,0.0165018750000001,1.0536375,59.9851250000001
02/07/2021  17:47:07.0402,120.785,0.0353993749999998,1.001165,59.976,120.78625,0.035246375,0.999533750000001,59.976,120.7775,0.0164406250000001,1.04695,59.97525,120.78,0.016378125,1.045225,59.9752500000001
02/07/2021  17:48:07.2696,120.8525,0.0353954999999998,1.0022925,59.976375,120.85375,0.0352415,1.00047,59.976375,120.8475,0.0165038750000001,1.05232499999999,59.976,120.84625,0.0164493750000001,1.0510125,59.9756250000001
02/07/2021  17:49:06.9904,120.91,0.0353623749999998,1.0029525,59.987875,120.91,0.035203875,1.00173875,59.9878750000001,120.9025,0.0164278750000001,1.05046249999999,59.9875,120.9,0.0163977500000001,1.05065,59.9875000000001
02/07/2021  17:50:07.2284,120.92625,0.0353833749999998,0.99735375,59.989625,120.92625,0.035233375,0.99534875,59.989625,120.91875,0.0164152500000001,1.045925,59.989875,120.92,0.0163867500000001,1.0461625,59.9900000000001
02/07/2021  17:51:06.9384,120.97625,0.0352397499999999,1.0125625,60.007,120.97875,0.035089875,1.011065,60.0070000000001,120.97375,0.0165840000000001,1.055925,60.007125,120.97125,0.0165348750000001,1.0540625,60.0073750000001
02/07/2021  17:52:07.1647,121.0325,0.0353839999999998,1.0259,59.9945,121.0325,0.03523525,1.0244,59.9945,121.0275,0.0165188750000001,1.04734999999999,59.995625,121.02875,0.0165115000000001,1.0480125,59.9956250000001
02/07/2021  17:53:06.8872,120.97875,0.0352553749999998,1.0242,60.004,120.98,0.0351195,1.0237,60.004,120.97625,0.0164991250000001,1.050825,60.005,120.975,0.0164912500000001,1.0534875,60.0051250000001
02/07/2021  17:54:07.1227,120.995,0.0352957499999998,0.9816075,59.99925,120.99375,0.0351439999999999,0.98031625,59.99925,120.99,0.016421875,1.0471375,59.99925,120.98875,0.0164053750000001,1.046325,59.9992500000001
02/07/2021  17:55:07.3652,120.91875,0.0353898749999997,0.9925175,59.993875,120.92,0.0352465,0.99113375,59.993875,120.9125,0.01645775,1.04765,59.99425,120.9125,0.0164338750000001,1.047225,59.9942500000001
02/07/2021  17:56:07.1291,120.89875,0.0354404999999997,1.0265875,59.9941250000001,120.9,0.035288125,1.02545,59.9941250000001,120.89625,0.016554,1.053775,59.993,120.89375,0.0165068750000001,1.0543875,59.9933750000001
02/07/2021  17:57:07.3098,120.985,0.0353766249999997,0.995205000000001,60.0035000000001,120.985,0.0352243749999999,0.9938825,60.0035000000001,120.98375,0.0164023750000001,1.046775,60.003125,120.98375,0.0163777500000001,1.047525,60.0031250000001
02/07/2021  17:58:07.0265,120.98,0.0355139999999997,1.002825,59.9903750000001,120.98125,0.0353664999999999,1.0014875,59.9903750000001,120.975,0.0165133750000001,1.0539875,59.990125,120.97375,0.0165047500000001,1.0547875,59.9900000000001
02/07/2021  17:59:07.2403,120.97375,0.0354278749999997,1.0025125,59.9862500000001,120.975,0.0352761249999999,1.00119,59.9862500000001,120.97125,0.0164421250000001,1.047325,59.985875,120.96875,0.0164036250000001,1.0476875,59.9858750000001
02/07/2021  18:00:06.9590,120.96,0.0361416249999997,0.9968075,59.9966250000001,120.96,0.035997125,0.99513875,59.9966250000001,120.9525,0.0167222500000001,1.0551375,59.996625,120.9475,0.0167001250000001,1.0555,59.9966250000001
02/07/2021  18:01:07.1966,121.49125,0.0356418749999997,0.993510000000001,60.0236250000001,121.4925,0.035502625,0.99307125,60.0236250000001,121.48625,0.0169941250000001,1.056375,60.02325,121.48625,0.0169355000000001,1.056225,60.0232500000001
02/07/2021  18:02:06.9190,121.7,0.0354756249999997,1.0215875,60.0145000000001,121.70625,0.035334,1.0209375,60.0145000000001,121.69875,0.0167680000000001,1.0556625,60.014875,121.69875,0.0167320000000001,1.05545,60.0148750000001
02/07/2021  18:03:07.1525,121.70375,0.0355096249999997,1.0293625,60.0141250000001,121.70625,0.035361625,0.9876125,60.0141250000001,121.7025,0.0167848750000001,1.05925,60.013,121.7,0.0167898750000001,1.0621,60.0130000000001
02/07/2021  18:04:07.3696,121.7125,0.0354342499999997,1.0276,59.9975000000001,121.71375,0.0352835,1.0264,59.9975000000001,121.71125,0.0166673750000001,1.0531625,59.997125,121.7125,0.0166457500000001,1.053375,59.9973750000001
02/07/2021  18:05:07.0822,121.7225,0.0355781249999998,0.9978425,60.005125,121.72375,0.035437125,0.996496249999999,60.0051250000001,121.7175,0.0168781250000001,1.0603625,60.005125,121.7175,0.016848125,1.0601,60.0055000000001
02/07/2021  18:06:07.3119,121.8125,0.0355543749999998,1.0233125,60.0122500000001,121.815,0.035402125,1.0217,60.0122500000001,121.80625,0.0166871250000001,1.055375,60.012,121.80875,0.016665875,1.0554,60.0122500000001
02/07/2021  18:07:07.0371,121.73375,0.0356314999999998,1.00583875,60.0011250000001,121.735,0.035488875,1.004345,60.0011250000001,121.7275,0.0167492500000001,1.056,60.001625,121.725,0.01671225,1.0584625,60.0008750000001
02/07/2021  18:08:07.2599,121.66375,0.0356467499999998,1.0006075,59.9906250000001,121.665,0.0354976249999999,0.999105,59.9906250000001,121.655,0.0168433750000001,1.0600125,59.991125,121.6575,0.01681825,1.0602875,59.9912500000001
02/07/2021  18:09:06.9942,121.5125,0.0361342499999998,1.007825,59.9928750000001,121.515,0.0359916249999999,1.00628125,59.9928750000001,121.50625,0.0172258750000002,1.0529875,59.99375,121.50625,0.017051875,1.0528875,59.993125
02/07/2021  18:10:07.2223,121.475,0.0348301249999998,1.0355625,59.9915000000001,121.47875,0.0346808749999999,1.032575,59.9915000000001,121.47375,0.016271375,1.0600125,59.9915,121.46625,0.016331,1.060325,59.9917500000001
02/07/2021  18:11:06.9330,121.58625,0.0353954999999998,0.997251250000001,59.9877500000001,121.58875,0.0352416249999999,0.99493375,59.9877500000001,121.585,0.016670625,1.053075,59.987875,121.5825,0.016654,1.0530125,59.988125
02/07/2021  18:12:07.1718,121.66375,0.0354202499999998,0.99336,59.9946250000001,121.665,0.0352702499999999,0.99229125,59.9946250000001,121.65875,0.016757,1.0584375,59.9931249999999,121.66,0.016729875,1.058275,59.993125
