timestamp,idk,idk2,rated_real_power,idk3,max_watts_hour,idk4,idk5,real_available_Wh,idk6,consumed_watts,idk7
Sun Aug 15 01:29:06 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:30:06 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:31:07 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:32:07 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:33:08 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:34:09 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:35:09 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:36:10 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:37:10 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:38:11 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:39:12 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:40:12 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:41:13 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:42:13 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:43:14 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:44:15 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:45:15 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:46:16 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:47:16 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:48:17 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:49:18 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:50:18 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:51:19 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:52:19 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:53:20 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:54:21 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:55:21 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:56:22 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:57:22 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:58:23 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 01:59:24 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 02:00:24 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 02:01:25 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 02:02:25 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 02:03:26 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 02:04:27 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 02:05:27 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 02:06:28 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 02:07:28 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 02:08:29 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 02:09:30 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 02:10:30 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 02:11:31 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 02:12:31 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 02:13:32 2021, 0, 12075, 0, 6, 3630, 0, 7, 675, 0, 0, 0
Sun Aug 15 02:14:33 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:15:33 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:16:34 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:17:34 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:18:35 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:19:35 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:20:36 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:21:37 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:22:37 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:23:38 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:24:38 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:25:39 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:26:40 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:27:40 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:28:41 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:29:41 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:30:42 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:31:43 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:32:43 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:33:44 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:34:44 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:35:45 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:36:46 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:37:46 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:38:47 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:39:47 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:40:48 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:41:49 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:42:49 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:43:50 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:44:51 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:45:51 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:46:52 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:47:52 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:48:53 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:49:54 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:50:54 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:51:55 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:52:55 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:53:56 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:54:57 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:55:57 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:56:58 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:57:58 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 02:58:59 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:00:00 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:01:00 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:02:01 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:03:01 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:04:02 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:05:02 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:06:03 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:07:04 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:08:04 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:09:05 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:10:05 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:11:06 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:12:07 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:13:07 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:14:08 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:15:08 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:16:09 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:17:10 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:18:10 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:19:11 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:20:11 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:21:12 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:22:12 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:23:13 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:24:14 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:25:14 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:26:15 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:27:15 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:28:16 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:29:17 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:30:17 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:31:18 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:32:18 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:33:19 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:34:20 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:35:20 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:36:21 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:37:22 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:38:22 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:39:23 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:40:23 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:41:24 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:42:25 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:43:25 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:44:26 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:45:26 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:46:27 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:47:28 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:48:28 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:49:29 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:50:29 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:51:30 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:52:31 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:53:31 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:54:32 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:55:32 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:56:33 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:57:34 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:58:34 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 03:59:35 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:00:35 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:01:36 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:02:37 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:03:37 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:04:38 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:05:38 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:06:39 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:07:40 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:08:40 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:09:41 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:10:41 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:11:42 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:12:43 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:13:43 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:14:44 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:15:44 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:16:45 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:17:45 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:18:46 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:19:47 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:20:47 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:21:48 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:22:48 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
Sun Aug 15 04:23:49 2021, 0, 12075, 0, 6, 3630, 0, 7, 750, 0, 0, 0
