timestamp,idk,idk2,rated_real_power,idk3,max_watts_hour,idk4,idk5,real_available_Wh,idk6,consumed_watts,idk7
Sun Aug 15 00:38:02 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:39:03 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:40:03 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:41:04 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:42:04 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:43:05 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:44:06 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:45:06 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:46:07 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:47:07 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:48:08 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:49:09 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:50:09 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:51:10 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:52:10 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:53:11 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:54:11 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:55:12 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:56:12 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:57:13 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:58:14 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 00:59:14 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:00:15 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:01:15 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:02:16 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:03:16 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:04:17 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:05:18 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:06:18 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:07:19 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:08:19 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:09:20 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:10:21 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:11:21 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:12:22 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:13:22 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:14:23 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:15:24 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:16:24 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:17:25 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:18:25 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:19:26 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:20:26 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:21:27 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:22:28 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:23:28 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 10.3226, 0
Sun Aug 15 01:24:29 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:25:29 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:26:30 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:27:30 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:28:31 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:29:32 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:30:32 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:31:33 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:32:33 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:33:34 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:34:34 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:35:35 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:36:35 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:37:36 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:38:37 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:39:37 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:40:38 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:41:38 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:42:39 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:43:39 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:44:40 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:45:41 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:46:41 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:47:42 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:48:42 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:49:43 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:50:44 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:51:44 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:52:45 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:53:45 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:54:46 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:55:46 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:56:47 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:57:47 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:58:48 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 01:59:48 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:00:49 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:01:49 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:02:50 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:03:51 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:04:51 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:05:52 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:06:52 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:07:53 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:08:54 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:09:54 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:10:55 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:11:55 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:12:56 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:13:57 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:14:57 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:15:58 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:16:58 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:17:59 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:19:00 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:20:00 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:21:01 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:22:01 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:23:02 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:24:02 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:25:03 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:26:04 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:27:04 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:28:05 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:29:05 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:30:06 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 10.3226, 0
Sun Aug 15 02:31:06 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:32:07 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:33:08 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:34:08 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:35:09 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:36:09 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:37:10 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:38:10 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:39:11 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:40:12 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:41:12 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:42:13 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:43:13 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:44:14 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:45:14 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:46:15 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:47:16 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:48:16 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:49:17 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:50:17 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:51:18 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:52:19 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:53:19 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:54:20 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:55:20 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:56:21 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:57:22 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:58:22 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 02:59:23 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:00:23 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:01:24 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:02:24 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:03:25 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:04:26 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:05:26 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:06:27 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:07:27 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:08:28 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:09:29 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:10:29 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:11:30 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:12:30 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:13:31 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:14:31 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:15:32 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:16:33 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:17:33 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:18:34 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:19:34 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:20:35 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:21:36 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:22:36 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:23:37 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:24:37 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:25:38 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:26:38 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:27:39 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:28:40 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:29:40 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:30:41 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:31:41 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:32:42 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:33:42 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:34:43 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:35:43 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:36:44 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:37:45 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:38:45 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:39:46 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:40:46 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:41:47 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:42:47 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:43:48 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:44:48 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:45:49 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:46:50 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:47:50 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:48:51 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:49:51 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:50:52 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:51:53 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:52:53 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:53:54 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:54:54 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:55:55 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:56:56 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:57:56 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:58:57 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 03:59:57 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:00:58 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:01:59 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:02:59 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:04:00 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:05:00 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:06:01 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:07:01 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:08:02 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:09:03 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:10:03 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:11:04 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:12:04 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:13:05 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:14:05 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:15:06 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:16:07 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:17:07 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:18:08 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:19:08 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:20:09 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:21:09 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:22:10 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Sun Aug 15 04:23:11 2021, 0, 1664, 0, 6, 3630, 0, 7, 0, 0, 0, 0
