time,real-power,reactive-power,power-factor
2021-07-01 00:00:00,0,-0.0067080099999999995,0
2021-07-01 00:04:56,0,-0.00669577,0
2021-07-01 00:09:57,0,-0.00668845,0
2021-07-01 00:14:59,0,-0.00667511,0
2021-07-01 00:19:56,0,-0.0066735,0
2021-07-01 00:24:57,0,-0.00667238,0
2021-07-01 00:29:59,0,-0.006672239999999999,0
2021-07-01 00:34:56,0,-0.00667363,0
2021-07-01 00:39:57,0,-0.00668897,0
2021-07-01 00:44:59,0,-0.00668518,0
2021-07-01 00:49:56,0,-0.00667215,0
2021-07-01 00:54:57,0,-0.006678460000000001,0
2021-07-01 00:59:59,0,-0.00668611,0
2021-07-01 01:04:56,0,-0.00669898,0
2021-07-01 01:09:57,0,-0.0066917,0
2021-07-01 01:14:59,0,-0.00670849,0
2021-07-01 01:19:56,0,-0.006702420000000001,0
2021-07-01 01:24:57,0,-0.00671307,0
2021-07-01 01:29:59,0,-0.0067103200000000005,0
2021-07-01 01:34:56,0,-0.00671581,0
2021-07-01 01:39:57,0,-0.00671331,0
2021-07-01 01:44:59,0,-0.00672225,0
2021-07-01 01:49:56,0,-0.006706429999999999,0
2021-07-01 01:54:57,0,-0.00672449,0
2021-07-01 01:59:59,0,-0.0067318,0
2021-07-01 02:04:56,0,-0.006735049999999999,0
2021-07-01 02:09:57,0,-0.00673524,0
2021-07-01 02:14:59,0,-0.00674836,0
2021-07-01 02:19:56,0,-0.00678445,0
2021-07-01 02:24:57,0,-0.00679528,0
2021-07-01 02:30:00,0,-0.00677131,0
2021-07-01 02:34:56,0,-0.00681031,0
2021-07-01 02:39:58,0,-0.0067786700000000005,0
2021-07-01 02:45:00,0,-0.00680001,0
2021-07-01 02:49:56,0,-0.00682585,0
2021-07-01 02:54:58,0,-0.006790310000000001,0
2021-07-01 03:00:00,0,-0.0067994200000000005,0
2021-07-01 03:04:57,0,-0.0068155099999999995,0
2021-07-01 03:09:58,0,-0.00679512,0
2021-07-01 03:15:00,0,-0.00679252,0
2021-07-01 03:19:57,0,-0.00679352,0
2021-07-01 03:24:58,0,-0.006792309999999999,0
2021-07-01 03:30:00,0,-0.0068013,0
2021-07-01 03:34:57,0,-0.00680201,0
2021-07-01 03:39:58,0,-0.00680186,0
2021-07-01 03:45:00,0,-0.0068160700000000005,0
2021-07-01 03:49:57,0,-0.00682607,0
2021-07-01 03:54:58,0,-0.00680782,0
2021-07-01 04:00:00,0,-0.00680737,0
2021-07-01 04:04:57,0,-0.00679775,0
2021-07-01 04:09:58,0,-0.00677596,0
2021-07-01 04:15:00,0,-0.00677849,0
2021-07-01 04:19:55,0,-0.00682413,0
2021-07-01 04:24:57,0,-0.0067545999999999995,0
2021-07-01 04:29:59,0,-0.00678433,0
2021-07-01 04:34:56,0,-0.00680941,0
2021-07-01 04:39:57,0,-0.00680066,0
2021-07-01 04:44:59,0,-0.0068112599999999995,0
2021-07-01 04:49:56,0,-0.00679401,0
2021-07-01 04:54:57,0,-0.00680384,0
2021-07-01 04:59:59,0,-0.0068108100000000005,0
2021-07-01 05:04:56,0,-0.00675865,0
2021-07-01 05:09:58,0,-0.006686300000000001,0
2021-07-01 05:14:59,0,-0.0066983599999999996,0
2021-07-01 05:19:57,0,-0.00665124,0
2021-07-01 05:24:58,0,-0.00667413,0
2021-07-01 05:30:00,0,-0.00668059,0
2021-07-01 05:34:57,0,-0.00667334,0
2021-07-01 05:39:58,0,-0.00667507,0
2021-07-01 05:45:00,0,-0.00667567,0
2021-07-01 05:49:57,0,-0.0066701899999999995,0
2021-07-01 05:54:58,0,-0.006701459999999999,0
2021-07-01 06:00:00,0,-0.00667372,0
2021-07-01 06:04:57,0,-0.00666092,0
2021-07-01 06:09:58,0,-0.00667446,0
2021-07-01 06:15:00,0,-0.00667843,0
2021-07-01 06:19:57,0,-0.00667511,0
2021-07-01 06:24:58,0,-0.006676670000000001,0
2021-07-01 06:30:00,0,-0.0066825,0
2021-07-01 06:34:57,0,-0.00670836,0
2021-07-01 06:39:58,0,-0.00669578,0
2021-07-01 06:45:00,0,-0.00670245,0
2021-07-01 06:49:57,3.5287699999999997,0.0020263750000000004,0.999999835121955
2021-07-01 06:54:58,4.355,0.0042179018600000005,0.999999530985444
2021-07-01 07:00:00,4.2437000000000005,0.004097269000000001,0.9999995339105133
2021-07-01 07:04:57,4.31846,0.0043553159,0.9999994914294683
