time,real-power,reactive-power,power-factor
2021-07-03 00:00:00,0,-0.006747380000000001,0
2021-07-03 00:04:41,0,-0.0067348600000000005,0
2021-07-03 00:09:42,0,-0.0067366,0
2021-07-03 00:14:44,0,-0.00677178,0
2021-07-03 00:19:41,0,-0.00673885,0
2021-07-03 00:24:42,0,-0.00674248,0
2021-07-03 00:29:44,0,-0.00674341,0
2021-07-03 00:34:41,0,-0.0067445000000000005,0
2021-07-03 00:39:42,0,-0.00674674,0
2021-07-03 00:44:44,0,-0.00676766,0
2021-07-03 00:49:41,0,-0.00676157,0
2021-07-03 01:01:31,0.00000199295,-0.00664848,0.00029976023248329606
2021-07-03 01:06:33,0,-0.0068071,0
2021-07-03 01:11:30,0,-0.00681805,0
2021-07-03 01:16:31,0,-0.00680709,0
2021-07-03 01:21:33,0,-0.0068185,0
2021-07-03 01:26:30,0,-0.00682416,0
2021-07-03 01:31:31,0,-0.00682114,0
2021-07-03 01:36:34,0,-0.00681727,0
2021-07-03 01:41:31,0,-0.006771869999999999,0
2021-07-03 01:46:32,0,-0.0066882899999999995,0
2021-07-03 01:51:34,0,-0.0066738000000000006,0
2021-07-03 01:56:31,0,-0.00666382,0
2021-07-03 02:01:32,0,-0.00668027,0
2021-07-03 02:06:34,0,-0.00668587,0
2021-07-03 02:11:31,0,-0.00668702,0
2021-07-03 02:16:32,0,-0.00670224,0
2021-07-03 02:21:34,0,-0.0066875300000000006,0
2021-07-03 02:26:31,0,-0.00668639,0
2021-07-03 02:31:39,0.00002006495,-0.00638894,0.003140560256985344
2021-07-03 02:36:41,0,-0.00670916,0
2021-07-03 02:41:38,0,-0.00670481,0
2021-07-03 02:46:39,0,-0.006717569999999999,0
2021-07-03 02:51:41,0,-0.00671517,0
2021-07-03 02:56:38,0,-0.006710809999999999,0
2021-07-03 03:01:39,0,-0.00673375,0
2021-07-03 03:06:41,0,-0.00673056,0
2021-07-03 03:11:38,0,-0.00672291,0
2021-07-03 03:16:39,0,-0.00673922,0
2021-07-03 03:21:41,0,-0.0067366,0
2021-07-03 03:26:38,0,-0.00673204,0
2021-07-03 03:31:39,0,-0.006737409999999999,0
2021-07-03 03:36:41,0,-0.006740599999999999,0
2021-07-03 03:47:13,0.0000018891999999999988,-0.006346900000000001,0.0002976571107641002
2021-07-03 03:52:15,0,-0.00676601,0
2021-07-03 03:57:12,0,-0.006749440000000001,0
2021-07-03 04:02:13,0,-0.0067646799999999995,0
2021-07-03 04:07:15,0,-0.006764330000000001,0
2021-07-03 04:12:12,0,-0.0067652400000000005,0
2021-07-03 04:17:13,0,-0.0067792600000000005,0
2021-07-03 04:22:15,0,-0.0067685,0
2021-07-03 04:27:12,0,-0.00677436,0
2021-07-03 04:32:13,0,-0.006794629999999999,0
2021-07-03 04:37:15,0,-0.00675088,0
2021-07-03 04:42:12,0,-0.0067075799999999994,0
2021-07-03 04:47:13,0,-0.00671775,0
2021-07-03 04:52:15,0,-0.006714319999999999,0
2021-07-03 04:57:12,0,-0.006690969999999999,0
2021-07-03 05:02:13,0,-0.00664892,0
2021-07-03 05:07:15,0,-0.00663475,0
2021-07-03 05:12:12,0,-0.0066497100000000005,0
2021-07-03 05:17:13,0,-0.0066694200000000006,0
2021-07-03 05:22:15,0,-0.00666496,0
2021-07-03 05:27:12,0,-0.006671369999999999,0
2021-07-03 05:32:13,0,-0.00668239,0
2021-07-03 05:37:15,0,-0.006683629999999999,0
2021-07-03 05:42:12,0,-0.00668122,0
2021-07-03 05:47:13,0,-0.00669288,0
2021-07-03 05:52:15,0,-0.0066849100000000005,0
2021-07-03 05:57:12,0,-0.00668698,0
2021-07-03 06:02:13,0,-0.00669265,0
2021-07-03 06:07:15,0,-0.006683349999999999,0
2021-07-03 06:12:12,0,-0.00668561,0
2021-07-03 06:17:21,0.0000131294,-0.00646656,0.002030348893105476
2021-07-03 06:22:23,0,-0.00671005,0
2021-07-03 06:27:20,0,-0.00670071,0
2021-07-03 06:32:21,0,-0.00672288,0
2021-07-03 06:37:23,0,-0.00674413,0
2021-07-03 06:42:20,0,-0.00673145,0
2021-07-03 06:47:21,1.282026,-0.00352388,0.9999962223988742
2021-07-03 06:52:23,4.3068100000000005,0.0040102172,0.9999995664950238
2021-07-03 06:57:21,4.26223,0.0041935238255,0.9999995159901994
2021-07-03 07:02:21,4.3538499999999996,0.004394033300000001,0.9999994907284266
2021-07-03 07:07:23,4.33433,0.0043798802,0.9999994894360021
2021-07-03 07:12:20,4.30291,0.004526671,0.9999994466460927
2021-07-03 07:17:21,4.2948699999999995,0.00434513,0.9999994882295873
2021-07-03 07:22:24,4.29245,0.004429559999999999,0.9999994675481445
2021-07-03 07:27:21,1.775483,-0.002180842,0.9999992456291797
2021-07-03 07:32:22,0,-0.00666831,0
2021-07-03 07:37:23,0,-0.00669054,0
2021-07-03 07:42:20,0,-0.00665579,0
2021-07-03 07:47:22,0,-0.00663851,0
2021-07-03 07:52:24,0,-0.006654419999999999,0
2021-07-03 07:57:21,0,-0.00664826,0
2021-07-03 08:02:22,0,-0.00665021,0
2021-07-03 08:07:24,0,-0.006636319999999999,0
2021-07-03 08:12:21,0,-0.0066321,0
2021-07-03 08:17:22,0,-0.0066506199999999994,0
2021-07-03 08:22:24,0,-0.00667417,0
2021-07-03 08:27:21,0,-0.00667342,0
2021-07-03 08:32:22,0,-0.00668179,0
2021-07-03 08:37:24,0,-0.00667069,0
2021-07-03 08:42:21,0,-0.00666434,0
2021-07-03 08:47:22,0,-0.006672630000000001,0
2021-07-03 08:52:24,0,-0.00667392,0
2021-07-03 08:57:21,0,-0.0066711900000000005,0
2021-07-03 09:02:22,0,-0.00667562,0
2021-07-03 09:07:24,0,-0.00666938,0
2021-07-03 09:12:21,0,-0.0066736,0
2021-07-03 09:17:22,0,-0.00665594,0
