time,real-power,reactive-power,power-factor
2021-09-01 15:53:33,0,0,0
2021-09-01 15:58:34,0,0,0
2021-09-01 16:03:31,0,0,0
2021-09-01 16:08:32,0,0,0
2021-09-01 16:13:33,0,0,0
2021-09-01 16:18:30,0,0,0
2021-09-01 16:23:31,0,0,0
2021-09-01 16:28:33,0,0,0
2021-09-01 16:33:34,0,0,0
2021-09-01 16:38:31,0,0,0
2021-09-01 16:43:32,0,0,0
2021-09-01 16:48:33,0,0,0
2021-09-01 16:53:34,0,0,0
2021-09-01 16:58:31,0,0,0
2021-09-01 17:03:32,0,0,0
2021-09-01 17:08:33,0,0,0
2021-09-01 17:13:34,0,0,0
2021-09-01 17:18:31,0,0,0
2021-09-01 17:23:32,0,0,0
2021-09-01 17:28:34,0,0,0
2021-09-01 17:33:35,0,0,0
2021-09-01 17:38:32,0,0,0
2021-09-01 17:43:33,0,0,0
2021-09-01 17:48:34,0,0,0
2021-09-01 17:53:31,0,0,0
2021-09-01 17:58:32,0,0,0
2021-09-01 18:03:34,0,0,0
2021-09-01 18:08:35,0,0,0
2021-09-01 18:13:32,0,0,0
2021-09-01 18:18:33,2.39612,0.0025200300000000004,0.9999994469505846
2021-09-01 18:23:34,4.404439999999999,0.004766518,0.9999994144139782
2021-09-01 18:28:35,1.228409,0.0014130199999999999,0.9999993384232841
2021-09-01 18:33:32,0,0,0
2021-09-01 18:38:33,0,0,0
2021-09-01 18:43:35,0,0,0
2021-09-01 18:48:32,0,0,0
2021-09-01 18:53:33,0,0,0
2021-09-01 18:58:34,0,0,0
2021-09-01 19:03:35,0,0,0
2021-09-01 19:08:32,0,0,0
2021-09-01 19:13:33,0,0,0
2021-09-01 19:18:35,0,0,0
2021-09-01 19:23:36,0,0,0
2021-09-01 19:28:33,2.79871,0.0029069879999999997,0.9999994605634963
2021-09-01 19:33:34,4.43342,0.004907955,0.9999993872363462
2021-09-01 19:38:35,2.7292899999999998,0.003002891,0.9999993947296795
2021-09-01 19:43:32,0,0,0
2021-09-01 19:48:33,0,0,0
2021-09-01 19:53:35,0,0,0
2021-09-01 19:58:36,0,0,0
2021-09-01 20:03:33,0,0,0
2021-09-01 20:08:34,0,0,0
2021-09-01 20:13:35,0,0,0
2021-09-01 20:18:36,0,0,0
2021-09-01 20:23:33,0,0,0
2021-09-01 20:28:35,2.72882,0.0026946612999999998,0.9999995124397644
2021-09-01 20:33:36,4.43554,0.0045316271,0.9999994781027665
2021-09-01 20:38:33,0.77756,0.0007894145,0.9999994846384128
2021-09-01 20:43:34,0,0,0
2021-09-01 20:48:35,0,0,0
2021-09-01 20:53:36,0,0,0
2021-09-01 20:58:34,0,0,0
2021-09-01 21:03:35,0,0,0
2021-09-01 21:08:36,0,0,0
2021-09-01 21:13:37,0,0,0
2021-09-01 21:18:34,0,0,0
2021-09-01 21:23:35,0,0,0
2021-09-01 21:28:36,0,0,0
2021-09-01 21:33:32,0,0,0
2021-09-01 21:38:34,0,0,0
2021-09-01 21:43:35,0,0,0
2021-09-01 21:48:36,0,0,0
2021-09-01 21:53:34,0,0,0
2021-09-01 21:58:35,0,0,0
2021-09-01 22:03:36,0,0,0
2021-09-01 22:08:37,0,0,0
2021-09-01 22:13:34,0,0,0
2021-09-01 22:18:35,0,0,0
2021-09-01 22:23:36,0,0,0
2021-09-01 22:28:34,0,0,0
2021-09-01 22:33:35,0,0,0
2021-09-01 22:38:36,0,0,0
2021-09-01 22:43:37,0,0,0
2021-09-01 22:48:34,0,0,0
2021-09-01 22:53:35,0,0,0
2021-09-01 22:58:36,0,0,0
2021-09-01 23:03:37,0,0,0
2021-09-01 23:08:35,0,0,0
2021-09-01 23:13:36,0,0,0
2021-09-01 23:18:37,0,0,0
2021-09-01 23:23:34,0,0,0
2021-09-01 23:28:35,0,0,0
2021-09-01 23:33:36,0,0,0
2021-09-01 23:38:37,0,0,0
2021-09-01 23:43:34,0,0,0
2021-09-01 23:48:35,0,0,0
2021-09-01 23:53:37,0,0,0
