timestamp,idk,idk2,rated_real_power,idk3,max_watts_hour,idk4,idk5,real_available_Wh,idk6,consumed_watts,idk7
Tue Aug 10 01:48:21 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 01:49:22 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 01:50:23 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 01:51:23 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 01:52:24 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 01:53:24 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 01:54:25 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 01:55:25 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 01:56:26 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 01:57:27 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 01:58:27 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 01:59:28 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:00:28 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:01:29 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:02:29 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:03:30 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:04:31 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:05:31 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:06:32 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:07:32 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:08:33 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:09:33 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:10:34 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:11:35 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:12:35 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:13:36 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:14:36 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:15:37 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:16:38 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:17:38 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:18:39 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:19:39 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:20:40 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:21:41 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:22:41 2021,0,143,0,6,3630,0,7,300,0,0,0
Tue Aug 10 02:23:42 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:24:42 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:25:43 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:26:44 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:27:44 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:28:45 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:29:45 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:30:46 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:31:47 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:32:47 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:33:48 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:34:48 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:35:49 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:36:49 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:37:50 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:38:51 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:39:51 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:40:52 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:41:52 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:42:53 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:43:54 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:44:54 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:45:55 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:46:55 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:47:56 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:48:56 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:49:57 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:50:57 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:51:58 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:52:59 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:53:59 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:55:00 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:56:00 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:57:01 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:58:02 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 02:59:02 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:00:03 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:01:03 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:02:04 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:03:05 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:04:05 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:05:06 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:06:06 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:07:07 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:08:08 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:09:08 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:10:09 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:11:09 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:12:10 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:13:10 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:14:11 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:15:12 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:16:12 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:17:13 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:18:13 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:19:14 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:20:15 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:21:15 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:22:16 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:23:16 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:24:17 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:25:18 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:26:18 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:27:19 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:28:19 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:29:20 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:30:20 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:31:21 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:32:22 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:33:22 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:34:23 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:35:23 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:36:24 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:37:24 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:38:25 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:39:26 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:40:26 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:41:27 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:42:27 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:43:28 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:44:28 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:45:29 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:46:30 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:47:30 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:48:31 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:49:31 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:50:32 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:51:33 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:52:33 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:53:34 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:54:34 2021,0,143,0,6,3630,0,7,375,0,10.3226,0
Tue Aug 10 03:55:35 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:56:36 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:57:36 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:58:37 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 03:59:37 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:00:38 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:01:38 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:02:39 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:03:39 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:04:40 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:05:41 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:06:41 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:07:42 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:08:42 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:09:43 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:10:43 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:11:44 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:12:45 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:13:45 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:14:46 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:15:46 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:16:47 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:17:48 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:18:48 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:19:49 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:20:49 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:21:50 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:22:50 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:23:51 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:24:52 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:25:52 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:26:53 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:27:53 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:28:54 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:29:54 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:30:55 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:31:56 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:32:56 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:33:57 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:34:57 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:35:58 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:36:58 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:37:59 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:38:59 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:40:00 2021,0,143,0,6,3630,0,7,450,0,0,0
Tue Aug 10 04:41:01 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:42:01 2021,0,143,0,6,3630,0,7,450,0,0,0
Tue Aug 10 04:43:02 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:44:02 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:45:03 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:46:04 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:47:04 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:48:05 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:49:05 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:50:06 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:51:06 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:52:07 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:53:08 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:54:08 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:55:09 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:56:09 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:57:10 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:58:10 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 04:59:11 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 05:00:12 2021,0,143,0,6,3630,0,7,375,0,0,0
Tue Aug 10 05:01:12 2021,0,143,0,6,3630,0,7,450,0,0,0
Tue Aug 10 05:02:13 2021,0,143,0,6,3630,0,7,450,0,0,0
Tue Aug 10 05:03:13 2021,0,143,0,6,3630,0,7,450,0,0,0
Tue Aug 10 05:04:12 2021,0,143,0,6,3630,0,7,450,0,0,0
Tue Aug 10 05:05:13 2021,0,143,0,6,3630,0,7,450,0,0,0
Tue Aug 10 05:06:14 2021,0,143,0,6,3630,0,7,450,0,0,0
Tue Aug 10 05:07:14 2021,0,143,0,6,3630,0,7,450,0,0,0
Tue Aug 10 05:08:15 2021,0,143,0,6,3630,0,7,450,0,0,0
Tue Aug 10 05:14:02 2021,0,143,0,6,3630,0,7,450,0,0,0
Tue Aug 10 05:15:03 2021,0,143,0,6,3630,0,7,450,0,0,4
Tue Aug 10 05:16:03 2021,0,143,0,6,3630,0,7,450,0,0,4
Tue Aug 10 05:17:04 2021,0,143,0,6,3630,0,7,450,0,0,3
Tue Aug 10 05:18:05 2021,0,156,800,6,3630,0,7,450,0,0,3
Tue Aug 10 05:19:05 2021,0,169,800,6,3630,0,7,450,0,0,3
Tue Aug 10 05:20:06 2021,0,182,800,6,3630,0,7,450,0,0,3
Tue Aug 10 05:21:06 2021,0,195,800,6,3630,0,7,450,0,0,3
Tue Aug 10 05:22:07 2021,0,208,800,6,3630,0,7,450,0,0,3
Tue Aug 10 05:23:07 2021,0,221,800,6,3630,0,7,450,0,0,3
Tue Aug 10 05:24:08 2021,0,234,800,6,3630,0,7,450,0,0,3
Tue Aug 10 05:25:09 2021,0,247,800,6,3630,0,7,450,0,0,3
Tue Aug 10 05:26:09 2021,0,260,800,6,3630,0,7,450,0,0,1
Tue Aug 10 05:27:10 2021,0,273,800,6,3630,0,7,450,0,0,1
Tue Aug 10 05:28:10 2021,0,286,800,6,3630,0,7,450,0,0,1
Tue Aug 10 05:29:11 2021,0,299,800,6,3630,0,7,450,0,0,1
Tue Aug 10 05:30:12 2021,0,312,800,6,3630,0,7,450,0,0,1
Tue Aug 10 05:31:12 2021,0,325,800,6,3630,0,7,450,0,0,1
Tue Aug 10 05:32:13 2021,0,338,800,6,3630,0,7,450,0,0,1
Tue Aug 10 05:33:13 2021,0,351,800,6,3630,0,7,450,0,0,1
Tue Aug 10 05:34:14 2021,0,364,800,6,3630,0,7,450,0,0,1
Tue Aug 10 05:35:14 2021,0,377,800,6,3630,0,7,450,0,0,1
Tue Aug 10 05:36:15 2021,0,390,800,6,3630,0,7,450,0,0,1
Tue Aug 10 05:36:56 2021,0,403,800,6,3630,0,7,450,0,0,1
Tue Aug 10 05:37:56 2021,0,416,800,6,3630,0,7,450,0,0,1
Tue Aug 10 05:38:57 2021,0,429,800,6,3630,0,7,450,0,0,1
Tue Aug 10 05:39:58 2021,0,442,800,6,3630,0,7,450,0,0,1
Tue Aug 10 05:40:58 2021,0,455,800,6,3630,0,7,450,0,0,1
Tue Aug 10 05:41:59 2021,0,468,800,6,3630,0,7,450,0,0,1
Tue Aug 10 05:42:59 2021,0,481,800,6,3630,0,7,450,0,0,1
Tue Aug 10 05:44:00 2021,0,494,800,6,3630,0,7,450,0,0,1
Tue Aug 10 05:45:00 2021,0,507,800,6,3630,0,7,450,0,0,1
